,index,post_class,prob
64915,THE DYNAMIC OCEANS,INTRO CREATIVE WRITING,0.14285714285714285
64927,TOPICS IN JAPANESE ANIME,INTRO CREATIVE WRITING,0.14285714285714285
65756,HONORS SEMINAR I,INTRO STATISTICAL METH,0.2
65757,HONORS SEMINAR II,INTRO STATISTICAL METH,0.2
66552,PROBLEM SOLVING SEMINAR,INTRO TO AI,0.125
66759,FUNDAMENTALS OF PHYSICS,INTRO TO ASTROPHYSICS,0.1111111111111111
66963,THERMAL PHYSICS,INTRO TO ASTROPHYSICS,0.1111111111111111
66980,ABNORMAL PSYCHOLOGY,INTRO TO CULTURAL ANTHRO,0.1111111111111111
67158,INTRO TO SPANISH LIT II,INTRO TO CULTURAL ANTHRO,0.16666666666666666
67347,ANATOMY OF VERTEBRATES,INTRO TO ECONOMETRICS,0.16666666666666666
67367,CELL AND ORGANISMAL PHYSIOLOGY,INTRO TO ECONOMETRICS,0.125
67369,CHILD CLINICAL PSYCH,INTRO TO ECONOMETRICS,0.125
67370,CHILDHOOD IN FRENCH CULTURE,INTRO TO ECONOMETRICS,0.16666666666666666
67396,DRAMATIC WRITING,INTRO TO ECONOMETRICS,0.125
67401,DUKE-ADM ST ABR: SP TOP,INTRO TO ECONOMETRICS,0.1111111111111111
67404,ECOLOGY & EVOLUTION,INTRO TO ECONOMETRICS,0.16666666666666666
67409,EDUCATIONAL PSYCHOLOGY,INTRO TO ECONOMETRICS,0.125
67411,ELECTROBIOLOGY,INTRO TO ECONOMETRICS,0.16666666666666666
67479,"INTERNATL ECONOMY, 1850-2000",INTRO TO ECONOMETRICS,0.10714285714285714
67481,INTERPRETATION/PERFORM,INTRO TO ECONOMETRICS,0.1111111111111111
67491,INTRO TO CULTURAL ANTHRO,INTRO TO ECONOMETRICS,0.125
67494,INTRO TO ENVIRON SCI/POL,INTRO TO ECONOMETRICS,0.18181818181818182
67503,ISLAM MYS:PERSO-IND/EAST,INTRO TO ECONOMETRICS,0.11764705882352941
67565,PRE MODERN CHINESE LIT,INTRO TO ECONOMETRICS,0.3333333333333333
67574,PROGRAMMING/PROBLEM SOLVING,INTRO TO ECONOMETRICS,0.1111111111111111
67582,RELIGION AND SOCIETY/REFORM,INTRO TO ECONOMETRICS,0.125
67585,RES METH IN SOCIAL PSY,INTRO TO ECONOMETRICS,0.125
67598,SHAKESPEARE AFTER 1600,INTRO TO ECONOMETRICS,0.125
67600,SIGNALS AND SYSTEMS,INTRO TO ECONOMETRICS,0.16666666666666666
67602,SOC SCI POL RESEARCH I,INTRO TO ECONOMETRICS,0.125
67607,SP TOP LIT GENRE IV,INTRO TO ECONOMETRICS,0.125
67654,VOICE,INTRO TO ECONOMETRICS,0.1111111111111111
67660,ABNORMAL PSYCHOLOGY,INTRO TO ECONOMIC HST,0.1111111111111111
67661,ABORTION IN AMERICAN CULTURE,INTRO TO ECONOMIC HST,0.125
67665,ADV GERMAN LANG/CULTURE,INTRO TO ECONOMIC HST,0.16666666666666666
67684,AMERICAN POWER GLOBAL ECONOMY,INTRO TO ECONOMIC HST,0.125
67689,ANTHRO AND THE MOTION PICTURE,INTRO TO ECONOMIC HST,0.14285714285714285
67710,CHILDHOOD IN FRENCH CULTURE,INTRO TO ECONOMIC HST,0.16666666666666666
67723,CONTEM RUSSIAN COMP/READ,INTRO TO ECONOMIC HST,0.1111111111111111
67738,DUKE FALL SEM PROG:BERLIN,INTRO TO ECONOMIC HST,0.16666666666666666
67753,ELEMENTARY ARABIC,INTRO TO ECONOMIC HST,0.14285714285714285
67754,ELEMENTARY FRENCH 1,INTRO TO ECONOMIC HST,0.125
67762,ENTREPRENEURIAL OPP. AND FINAN,INTRO TO ECONOMIC HST,0.125
67792,HISTORY OF ROMANTIC LOVE,INTRO TO ECONOMIC HST,0.125
67822,INTL CONFLICT/VIOLENCE,INTRO TO ECONOMIC HST,0.14285714285714285
67839,INTRO TO U.S. HEALTH CARE SYST,INTRO TO ECONOMIC HST,0.125
67879,MULTIVARIABLE CALCULUS,INTRO TO ECONOMIC HST,0.1111111111111111
67926,RES METH PSYCHOLOG SCI,INTRO TO ECONOMIC HST,0.125
67948,SP TOP LIT/OTHER DISCIPL,INTRO TO ECONOMIC HST,0.125
67967,TACTICS/TECHNIQUES/PROCEDURES,INTRO TO ECONOMIC HST,0.14285714285714285
67982,THEORY/PRACTICE COACHING,INTRO TO ECONOMIC HST,0.1111111111111111
67984,TOLSTOY,INTRO TO ECONOMIC HST,0.1111111111111111
67988,TOPICS IN KOREAN,INTRO TO ECONOMIC HST,0.1111111111111111
68011,ADVANCED EXPRESSION,INTRO TO ENVIRON SCI/POL,0.125
68075,DISTRIBUTIVE JUSTICE,INTRO TO ENVIRON SCI/POL,0.1111111111111111
68130,HIST PHOTO 1839-PRESENT,INTRO TO ENVIRON SCI/POL,0.125
68209,"MARX, NIETZSCHE, FREUD",INTRO TO ENVIRON SCI/POL,0.1111111111111111
68244,POLITICS IN DEV WORLD,INTRO TO ENVIRON SCI/POL,0.1111111111111111
68306,STUDY OF SEXUALITIES,INTRO TO ENVIRON SCI/POL,0.1111111111111111
68338,WOMEN/POLITICAL PROCESS,INTRO TO ENVIRON SCI/POL,0.1111111111111111
68351,ADVANCED EXPRESSION,INTRO TO HISTORY OF ART,0.125
68470,HIST PHOTO 1839-PRESENT,INTRO TO HISTORY OF ART,0.125
69012,U S LAT LIT/CUL ST (TOP),INTRO TO LATINO/A STUDIES,0.16666666666666666
69022,ACOUSTICS AND MUSIC,INTRO TO LINGUISTICS,0.125
69095,DISTRIBUTIVE JUSTICE,INTRO TO LINGUISTICS,0.1111111111111111
69229,"MARX, NIETZSCHE, FREUD",INTRO TO LINGUISTICS,0.1111111111111111
69264,POLITICS IN DEV WORLD,INTRO TO LINGUISTICS,0.1111111111111111
69280,READING IN MODERN CHINESE,INTRO TO LINGUISTICS,0.125
69326,STUDY OF SEXUALITIES,INTRO TO LINGUISTICS,0.1111111111111111
69358,WOMEN/POLITICAL PROCESS,INTRO TO LINGUISTICS,0.1111111111111111
70250,MATH NUMERICAL ANALYSIS,INTRO TO MUSIC THEORY (BEG),0.125
70525,INTENSIVE ELEMENTARY CHINESE,INTRO TO OPERATING SYSTM,0.16666666666666666
70592,MATHEMATICAL FOUNDATIONS,INTRO TO OPERATING SYSTM,0.125
70690,TECHNICAL/SOCIAL ANALY INFOR,INTRO TO OPERATING SYSTM,0.16666666666666666
70727,ADV INTERMEDIATE SPANISH,INTRO TO POLITICAL PHILOSOPHY,0.14285714285714285
70810,ELECT & SOC PROTEST IN LAT AM,INTRO TO POLITICAL PHILOSOPHY,0.14285714285714285
70943,"MUSIC, SOUND, AND STYLE",INTRO TO POLITICAL PHILOSOPHY,0.14285714285714285
71905,INTRO AMER POL THOUGHT,INTRODUCTION TO JAZZ,0.2
71933,LIBERAL DEMOCRACY,INTRODUCTION TO JAZZ,0.2
72075,WAR AND PEACE,INTRODUCTION TO JAZZ,0.2
72188,EVANGELICAL TRAD IN AMER,INTRODUCTION TO PHOTOGRAPHY,0.14285714285714285
72221,INDEPENDENT STUDY,INTRODUCTION TO PHOTOGRAPHY,0.14285714285714285
72484,CONTEMPORARY CHINESE CULTURE,JAZZ DANCE I,0.1111111111111111
72793,ART AND MARKETS,JR-SR TUTORIALS (TOPICS),0.2857142857142857
72803,BUSINESS ETHICS,JR-SR TUTORIALS (TOPICS),0.2857142857142857
72958,LITERACY AND SERVICE LEARNING,JR-SR TUTORIALS (TOPICS),0.13793103448275862
73215,FIRST-YEAR GERMAN I,JR/SR SEMINAR LINGUISTICS,0.125
73289,LANGUAGE EVOLUTION,JR/SR SEMINAR LINGUISTICS,0.125
73390,SP TOP NATIONAL CINEMA,JR/SR SEMINAR LINGUISTICS,0.125
73466,ANALYTICAL POLITICS,JUNIOR-SENIOR SEM SP TOP,0.16666666666666666
73476,BERLIN:ARCHITECTURE/ART/CITY,JUNIOR-SENIOR SEM SP TOP,0.125
73480,BRITISH ISLES-MID AGES,JUNIOR-SENIOR SEM SP TOP,0.25
73486,CARIBBEAN-18TH CENTURY,JUNIOR-SENIOR SEM SP TOP,0.13333333333333333
73519,DUKE IN ITALY: TOPICS,JUNIOR-SENIOR SEM SP TOP,0.2
73540,EMERGENCE ATLANTIC BASIN,JUNIOR-SENIOR SEM SP TOP,0.25
73559,FUNDAMENTALS OF PHYSICS,JUNIOR-SENIOR SEM SP TOP,0.1111111111111111
73575,HONORS JUNIOR WRKSHOP: HISTORY,JUNIOR-SENIOR SEM SP TOP,0.25
73584,INTEN INTERMED GERMAN,JUNIOR-SENIOR SEM SP TOP,0.125
73592,INTERMEDIATE ITALIAN,JUNIOR-SENIOR SEM SP TOP,0.25
73625,JUNIOR-SENIOR SEM SP TOP,JUNIOR-SENIOR SEM SP TOP,0.19047619047619047
73632,LECTURES SPECIAL TOPICS,JUNIOR-SENIOR SEM SP TOP,0.11904761904761904
73664,NAT. CATASTROPHES: REBUILDING,JUNIOR-SENIOR SEM SP TOP,0.2
73668,NORTH AMERICA TO 1760,JUNIOR-SENIOR SEM SP TOP,0.14285714285714285
73683,POLITICAL THEORY (TOP),JUNIOR-SENIOR SEM SP TOP,0.25
73688,PRISONRS DILEMMA/DISTR JUSTICE,JUNIOR-SENIOR SEM SP TOP,0.14285714285714285
73698,QUANT POLITICAL ANALY I,JUNIOR-SENIOR SEM SP TOP,0.14285714285714285
73704,RENAISS/BAROQUE ART HST,JUNIOR-SENIOR SEM SP TOP,0.2
73717,SEPARATION/INCLUSION,JUNIOR-SENIOR SEM SP TOP,0.25
73736,SPEC TOP IN GOVT & POL (IR),JUNIOR-SENIOR SEM SP TOP,0.14285714285714285
73737,SPEC TOP IN GOVT & POL THEORY,JUNIOR-SENIOR SEM SP TOP,0.14285714285714285
73763,THERMAL PHYSICS,JUNIOR-SENIOR SEM SP TOP,0.1111111111111111
73769,TOPICS MODERN ART,JUNIOR-SENIOR SEM SP TOP,0.14285714285714285
73777,WESTERN WARFARE SINCE 1789,JUNIOR-SENIOR SEM SP TOP,0.25
73981,LOGIC,KANT,0.16666666666666666
74111,TUTORIAL (TOPICS),KANT,0.16666666666666666
74875,DISTRIBUTIVE JUSTICE,LAW AND ECONOMICS,0.1111111111111111
75009,"MARX, NIETZSCHE, FREUD",LAW AND ECONOMICS,0.1111111111111111
75019,MULTIVARIABLE CALCULUS,LAW AND ECONOMICS,0.1111111111111111
75044,POLITICS IN DEV WORLD,LAW AND ECONOMICS,0.1111111111111111
75106,STUDY OF SEXUALITIES,LAW AND ECONOMICS,0.1111111111111111
75122,THEORY/PRACTICE COACHING,LAW AND ECONOMICS,0.1111111111111111
75138,WOMEN/POLITICAL PROCESS,LAW AND ECONOMICS,0.1111111111111111
75746,RES METH PSYCHOLOG SCI,"LEARNING AND COGNITION (B,C)",0.125
75904,ECOLOGY & EVOLUTION,LEARNING/ADAPTIVE BEHAV,0.16666666666666666
76175,ADVANCED TOPICS,LECTURES SPECIAL TOPICS,0.125
76335,INTRO TO HISTORY OF ART,LECTURES SPECIAL TOPICS,0.125
76388,NORTH AMERICA TO 1760,LECTURES SPECIAL TOPICS,0.14285714285714285
76408,PRISONRS DILEMMA/DISTR JUSTICE,LECTURES SPECIAL TOPICS,0.14285714285714285
76459,SPECIAL TOPICS IN ART HISTORY,LECTURES SPECIAL TOPICS,0.125
76471,THE AEGEAN BRONZE AGE,LECTURES SPECIAL TOPICS,0.125
76529,ANTHRO AND THE MOTION PICTURE,LIFE AND LETTERS OF PAUL,0.14285714285714285
76538,BIOLOGY OF DINOSAURS,LIFE AND LETTERS OF PAUL,0.16666666666666666
76669,INTRO TO ASTRONOMY,LIFE AND LETTERS OF PAUL,0.16666666666666666
76791,SP TOPICS MUSIC THEORY,LIFE AND LETTERS OF PAUL,0.16666666666666666
77194,ADVANCED KOREAN,LINEAR ALGEBRA & DIFF EQUATION,0.125
77996,HONORS SEMINAR I,LOGIC,0.2
77997,HONORS SEMINAR II,LOGIC,0.2
78200,ABNORMAL PSYCHOLOGY,MAGIC/REL/SCI SINCE 1400,0.1111111111111111
78293,ELEMENTARY ARABIC,MAGIC/REL/SCI SINCE 1400,0.14285714285714285
78319,FUNDAMENTALS OF PHYSICS,MAGIC/REL/SCI SINCE 1400,0.1111111111111111
78507,TACTICS/TECHNIQUES/PROCEDURES,MAGIC/REL/SCI SINCE 1400,0.14285714285714285
78523,THERMAL PHYSICS,MAGIC/REL/SCI SINCE 1400,0.1111111111111111
78604,CONTEMPORARY CHINESE CULTURE,MANAGERIAL FINANCE,0.1111111111111111
78621,DUKE-ADM ST ABR: SP TOP,MANAGERIAL FINANCE,0.1111111111111111
78651,FAIRY TALES: GRIMMS TO DISNEY,MANAGERIAL FINANCE,0.16666666666666666
78668,GLOBALIZATION/PUBLIC POLICY,MANAGERIAL FINANCE,0.14285714285714285
78683,INTELLECTUAL PROPERTY,MANAGERIAL FINANCE,0.14285714285714285
78794,PROGRAMMING/PROBLEM SOLVING,MANAGERIAL FINANCE,0.1111111111111111
78822,SOC SCI POL RESEARCH I,MANAGERIAL FINANCE,0.125
79270,CHILDHOOD IN FRENCH CULTURE,MARKETS AND MARKETING,0.16666666666666666
79331,FAIRY TALES: GRIMMS TO DISNEY,MARKETS AND MARKETING,0.16666666666666666
79363,INTELLECTUAL PROPERTY,MARKETS AND MARKETING,0.14285714285714285
79428,MARKETS/MGMNT CAPSTONE,MARKETS AND MARKETING,0.14285714285714285
79550,TOPICS MODERN CHINESE,MARKETS AND MARKETING,0.14285714285714285
79575,ADVANCED TOPICS,MARKETS/MGMNT CAPSTONE,0.125
79589,ANTHRO AND THE MOTION PICTURE,MARKETS/MGMNT CAPSTONE,0.14285714285714285
79624,CONTEMPORARY CHINESE CULTURE,MARKETS/MGMNT CAPSTONE,0.1111111111111111
79648,EDITING THE TV DOCUMENTARY,MARKETS/MGMNT CAPSTONE,0.16666666666666666
79662,ENTREPRENEURIAL OPP. AND FINAN,MARKETS/MGMNT CAPSTONE,0.125
79665,ETHICS IN MANAGEMENT,MARKETS/MGMNT CAPSTONE,0.16666666666666666
79667,ETHICS IN SOUTH ASIA,MARKETS/MGMNT CAPSTONE,0.16666666666666666
79671,FAIRY TALES: GRIMMS TO DISNEY,MARKETS/MGMNT CAPSTONE,0.16666666666666666
79692,HISTORY OF ROMANTIC LOVE,MARKETS/MGMNT CAPSTONE,0.125
79703,INTELLECTUAL PROPERTY,MARKETS/MGMNT CAPSTONE,0.14285714285714285
79713,INTERMEDIATE JAPANESE,MARKETS/MGMNT CAPSTONE,0.14285714285714285
79720,INTERNSHIP,MARKETS/MGMNT CAPSTONE,0.1111111111111111
79723,INTL LAW/INTL INSTITU,MARKETS/MGMNT CAPSTONE,0.14285714285714285
79735,INTRO TO HISTORY OF ART,MARKETS/MGMNT CAPSTONE,0.125
79740,INTRODUCTION TO FILM,MARKETS/MGMNT CAPSTONE,0.13333333333333333
79762,MACROECONOMIC POLICY,MARKETS/MGMNT CAPSTONE,0.125
79772,MATHEMATICAL FOUNDATIONS,MARKETS/MGMNT CAPSTONE,0.125
79785,NAT/REG/GLOBAL ECONOMY,MARKETS/MGMNT CAPSTONE,0.14285714285714285
79807,PRINTMAKING: INTAGLIO,MARKETS/MGMNT CAPSTONE,0.125
79809,PROBABIL/STATIS IN EGR,MARKETS/MGMNT CAPSTONE,0.125
79839,SHAKESPEARE: COMEDIES/ROMANCES,MARKETS/MGMNT CAPSTONE,0.14285714285714285
79854,SPAN FOR ORAL COMMUNICA,MARKETS/MGMNT CAPSTONE,0.16666666666666666
79859,SPECIAL TOPICS IN ART HISTORY,MARKETS/MGMNT CAPSTONE,0.125
79869,TECH AND ORG ENVIRONMENTS,MARKETS/MGMNT CAPSTONE,0.125
79871,THE AEGEAN BRONZE AGE,MARKETS/MGMNT CAPSTONE,0.125
79896,WEB-BASED MULTIMEDIA COMM.,MARKETS/MGMNT CAPSTONE,0.2
79905,ADV GERMAN LANG/CULTURE,MASTERS OF THE MODERN,0.16666666666666666
79978,DUKE FALL SEM PROG:BERLIN,MASTERS OF THE MODERN,0.16666666666666666
80267,ANATOMY OF VERTEBRATES,MATHEMATICAL FINANCE,0.16666666666666666
80355,FIRST-YEAR GERMAN I,MATHEMATICAL FINANCE,0.125
80429,LANGUAGE EVOLUTION,MATHEMATICAL FINANCE,0.125
80435,LINEAR ALGEBRA & APPLICA,MATHEMATICAL FINANCE,0.125
80436,LINEAR ALGEBRA & DIFF EQUATION,MATHEMATICAL FINANCE,0.10526315789473684
80530,SP TOP NATIONAL CINEMA,MATHEMATICAL FINANCE,0.125
81058,HST ANCIENT PHILOSOPHY,METAPHYSICS,0.1111111111111111
81090,INTRO TO CLASSICAL CHINESE,METAPHYSICS,0.1111111111111111
81159,PLATO,METAPHYSICS,0.1111111111111111
81645,CARIBBEAN 1492-1700,MICROECONOMIC POLICY TOOLS,0.14285714285714285
81826,NATIONALISM AND EXILE,MICROECONOMIC POLICY TOOLS,0.14285714285714285
82040,EMERGENCE ATLANTIC BASIN,MODERN AMERICA,0.125
82538,QUANT POLITICAL ANALY I,MODERN ARCHITECTURE,0.14285714285714285
82576,SPEC TOP IN GOVT & POL (IR),MODERN ARCHITECTURE,0.14285714285714285
82577,SPEC TOP IN GOVT & POL THEORY,MODERN ARCHITECTURE,0.14285714285714285
82609,TOPICS MODERN ART,MODERN ARCHITECTURE,0.14285714285714285
82684,CONTEMPORARY CHINESE CULTURE,MODERN DANCE I,0.1111111111111111
83528,NORTH AMERICA TO 1760,MODERN TERRORISM,0.14285714285714285
83548,PRISONRS DILEMMA/DISTR JUSTICE,MODERN TERRORISM,0.14285714285714285
83700,COMPOSITION I,MUS HST I: TO 1650,0.14285714285714285
83839,LITERACY IN CHINESE,MUS HST I: TO 1650,0.14285714285714285
84018,BIOLOGY OF DINOSAURS,MUS HST III: AFTER 1850,0.16666666666666666
84141,INTERPRETATION/PERFORM,MUS HST III: AFTER 1850,0.1111111111111111
84149,INTRO TO ASTRONOMY,MUS HST III: AFTER 1850,0.16666666666666666
84271,SP TOPICS MUSIC THEORY,MUS HST III: AFTER 1850,0.16666666666666666
84314,VOICE,MUS HST III: AFTER 1850,0.1111111111111111
84331,ADVANCED EXPRESSION,MUSEUM INTERNSHIP,0.125
84450,HIST PHOTO 1839-PRESENT,MUSEUM INTERNSHIP,0.125
84675,ADVANCED TOPICS,MUSEUM THEORY AND PRACTICE,0.125
84835,INTRO TO HISTORY OF ART,MUSEUM THEORY AND PRACTICE,0.125
84959,SPECIAL TOPICS IN ART HISTORY,MUSEUM THEORY AND PRACTICE,0.125
84971,THE AEGEAN BRONZE AGE,MUSEUM THEORY AND PRACTICE,0.125
85008,ADV TOP IN PUBLIC POLICY,MUSIC IN SOUTH ASIA,0.125
85041,BUDDHISM,MUSIC IN SOUTH ASIA,0.125
85360,ALCOHOL AND CULTURE,NAT/REG/GLOBAL ECONOMY,0.2
85467,GLOBAL RESPONSES RISE OF CHINA,NAT/REG/GLOBAL ECONOMY,0.2
85468,GLOBALIZATION/PUBLIC POLICY,NAT/REG/GLOBAL ECONOMY,0.14285714285714285
85713,ART AND MARKETS,NEWS/MORAL BATTLEGROUND,0.14285714285714285
85723,BUSINESS ETHICS,NEWS/MORAL BATTLEGROUND,0.14285714285714285
85815,HONORS JUNIOR WRKSHOP: HISTORY,NEWS/MORAL BATTLEGROUND,0.25
85923,POLITICAL THEORY (TOP),NEWS/MORAL BATTLEGROUND,0.25
85957,SEPARATION/INCLUSION,NEWS/MORAL BATTLEGROUND,0.25
86071,CHINA AND THE WORLD,NUMBER THEORY,0.125
86479,FUNDAMENTALS OF PHYSICS,OPTICS & MODERN PHYSICS,0.1111111111111111
86683,THERMAL PHYSICS,OPTICS & MODERN PHYSICS,0.1111111111111111
86835,HONORS JUNIOR WRKSHOP: HISTORY,ORGANIZATIONS IN CRISIS,0.25
86943,POLITICAL THEORY (TOP),ORGANIZATIONS IN CRISIS,0.25
86977,SEPARATION/INCLUSION,ORGANIZATIONS IN CRISIS,0.25
87128,EDITING THE TV DOCUMENTARY,ORGANIZATIONS/MANAGEMENT,0.16666666666666666
87131,ELECTROBIOLOGY,ORGANIZATIONS/MANAGEMENT,0.16666666666666666
87142,ENTREPRENEURIAL OPP. AND FINAN,ORGANIZATIONS/MANAGEMENT,0.125
87172,HISTORY OF ROMANTIC LOVE,ORGANIZATIONS/MANAGEMENT,0.125
87203,INTL LAW/INTL INSTITU,ORGANIZATIONS/MANAGEMENT,0.14285714285714285
87242,MACROECONOMIC POLICY,ORGANIZATIONS/MANAGEMENT,0.125
87319,SHAKESPEARE: COMEDIES/ROMANCES,ORGANIZATIONS/MANAGEMENT,0.14285714285714285
87320,SIGNALS AND SYSTEMS,ORGANIZATIONS/MANAGEMENT,0.16666666666666666
87348,TAOISM/CHINESE RELIGION,ORGANIZATIONS/MANAGEMENT,0.2
87575,LINEAR ALGEBRA & APPLICA,PAINTING,0.125
87627,PRINTMAKING: INTAGLIO,PAINTING,0.125
88002,SOC SCI POL RESEARCH I,PERSONALITY,0.125
88601,LOGIC,PHIL ISSUES IN FEMINISM,0.16666666666666666
88731,TUTORIAL (TOPICS),PHIL ISSUES IN FEMINISM,0.16666666666666666
89218,HST ANCIENT PHILOSOPHY,PHILOSOPHY OF BIOLOGY,0.1111111111111111
89250,INTRO TO CLASSICAL CHINESE,PHILOSOPHY OF BIOLOGY,0.1111111111111111
89319,PLATO,PHILOSOPHY OF BIOLOGY,0.1111111111111111
89472,CHINESE LIT IN TRANSLATION,PHILOSOPHY OF ECONOMICS,0.14285714285714285
89483,CONTEM RUSSIAN COMP/READ,PHILOSOPHY OF ECONOMICS,0.1111111111111111
89501,DUKE-ADM ST ABR: SP TOP,PHILOSOPHY OF ECONOMICS,0.1111111111111111
89509,EDUCATIONAL PSYCHOLOGY,PHILOSOPHY OF ECONOMICS,0.125
89657,PHILOSOPHY OF SPORT,PHILOSOPHY OF ECONOMICS,0.2
89674,PROGRAMMING/PROBLEM SOLVING,PHILOSOPHY OF ECONOMICS,0.1111111111111111
89707,SP TOP LIT GENRE IV,PHILOSOPHY OF ECONOMICS,0.125
89735,THE DYNAMIC OCEANS,PHILOSOPHY OF ECONOMICS,0.14285714285714285
89744,TOLSTOY,PHILOSOPHY OF ECONOMICS,0.1111111111111111
89976,MOD JPN LIT/CULTURE(TOP),POETIC CINEMA,0.14285714285714285
90034,SEM MATHEMATICAL MODEL,POETIC CINEMA,0.14285714285714285
90115,ADVANCED TOPICS,POLITICS OF CIVIC ENGAGEMENT,0.125
90275,INTRO TO HISTORY OF ART,POLITICS OF CIVIC ENGAGEMENT,0.125
90399,SPECIAL TOPICS IN ART HISTORY,POLITICS OF CIVIC ENGAGEMENT,0.125
90411,THE AEGEAN BRONZE AGE,POLITICS OF CIVIC ENGAGEMENT,0.125
90772,U S LAT LIT/CUL ST (TOP),"POVERTY, INEQUALITY, & HEALTH",0.16666666666666666
91498,BIOLOGY OF DINOSAURS,PRINCIPLES OF COMP SCIENCE,0.16666666666666666
91629,INTRO TO ASTRONOMY,PRINCIPLES OF COMP SCIENCE,0.16666666666666666
91751,SP TOPICS MUSIC THEORY,PRINCIPLES OF COMP SCIENCE,0.16666666666666666
91960,INTERNSHIP,PRISONRS DILEMMA/DISTR JUSTICE,0.1111111111111111
92035,PHILOSOPHY OF ECONOMICS,PRISONRS DILEMMA/DISTR JUSTICE,0.10714285714285714
92189,CHILD CLINICAL PSYCH,PROBABILITY/STAT INFER,0.125
92216,DRAMATIC WRITING,PROBABILITY/STAT INFER,0.125
92422,SOC SCI POL RESEARCH I,PROBABILITY/STAT INFER,0.125
92738,QUANT POLITICAL ANALY I,PROBLEMS/GLOBAL CULTURE,0.14285714285714285
92776,SPEC TOP IN GOVT & POL (IR),PROBLEMS/GLOBAL CULTURE,0.14285714285714285
92777,SPEC TOP IN GOVT & POL THEORY,PROBLEMS/GLOBAL CULTURE,0.14285714285714285
92809,TOPICS MODERN ART,PROBLEMS/GLOBAL CULTURE,0.14285714285714285
92834,ADVANCED KOREAN,PROGRAM DESIGN/ANALY I,0.125
93552,CHINESE LIT IN TRANSLATION,PROGRAMMING/PROBLEM SOLVING,0.14285714285714285
93815,THE DYNAMIC OCEANS,PROGRAMMING/PROBLEM SOLVING,0.14285714285714285
93966,GLOBAL HEALTH,PROSEMINAR MEDICAL SOCIOLOGY,0.14285714285714285
94096,PSY OF ETHNICITY AND CNTXT,PROSEMINAR MEDICAL SOCIOLOGY,0.14285714285714285
94388,MARKETS/MGMNT CAPSTONE,PSYCH OF CONSUMERS,0.14285714285714285
94446,RES METH PSYCHOLOG SCI,PSYCH OF CONSUMERS,0.125
94462,SOC SCI POL RESEARCH I,PSYCH OF CONSUMERS,0.125
94510,TOPICS MODERN CHINESE,PSYCH OF CONSUMERS,0.14285714285714285
94970,EXISTENTIALISM,PUBLIC FINANCE,0.1111111111111111
95003,INTELLECTUAL PROPERTY,PUBLIC FINANCE,0.14285714285714285
95060,LITERARY THEORY,PUBLIC FINANCE,0.1111111111111111
95188,TOPICS IN KOREAN,PUBLIC FINANCE,0.1111111111111111
95201,ABORTION IN AMERICAN CULTURE,PUBLIC HEALTH RES METH ISSUES,0.125
95294,ELEMENTARY FRENCH 1,PUBLIC HEALTH RES METH ISSUES,0.125
95379,INTRO TO U.S. HEALTH CARE SYST,PUBLIC HEALTH RES METH ISSUES,0.125
96188,TAOISM/CHINESE RELIGION,READINGS IN GENRE,0.2
96280,COMPOSITION I,READINGS MODERN CHINESE,0.14285714285714285
96365,INTENSIVE ELEMENTARY CHINESE,READINGS MODERN CHINESE,0.16666666666666666
96419,LITERACY IN CHINESE,READINGS MODERN CHINESE,0.14285714285714285
96530,TECHNICAL/SOCIAL ANALY INFOR,READINGS MODERN CHINESE,0.16666666666666666
96651,ELECTROBIOLOGY,REGRESSION ANALYSIS,0.16666666666666666
96840,SIGNALS AND SYSTEMS,REGRESSION ANALYSIS,0.16666666666666666
97149,PROBABIL/STATIS IN EGR,RELIGION IN CHINA,0.125
98309,CHILD CLINICAL PSYCH,RES METH IN SOCIAL PSY,0.125
98336,DRAMATIC WRITING,RES METH IN SOCIAL PSY,0.125
98542,SOC SCI POL RESEARCH I,RES METH IN SOCIAL PSY,0.125
98936,WEB-BASED MULTIMEDIA COMM.,RESEARCH CAPSTONE,0.2
98978,BIOLOGY OF DINOSAURS,RESEARCH INDEPENDENT STUDY,0.16666666666666666
98989,CHILD CLINICAL PSYCH,RESEARCH INDEPENDENT STUDY,0.125
98996,CLASSICAL PIANO,RESEARCH INDEPENDENT STUDY,0.2
99014,DIRECTED STUDY,RESEARCH INDEPENDENT STUDY,0.16666666666666666
99016,DRAMATIC WRITING,RESEARCH INDEPENDENT STUDY,0.125
99029,EDUCATIONAL PSYCHOLOGY,RESEARCH INDEPENDENT STUDY,0.25
99046,ETHICS IN PROFESSIONS,RESEARCH INDEPENDENT STUDY,0.125
99049,EX HEB O T: GENESIS,RESEARCH INDEPENDENT STUDY,0.16666666666666666
99062,GENERAL PHYSICS I,RESEARCH INDEPENDENT STUDY,0.15
99064,GENETICS AND MOLECULAR BIOLOGY,RESEARCH INDEPENDENT STUDY,0.16666666666666666
99076,HONORS SEMINAR I,RESEARCH INDEPENDENT STUDY,0.2
99077,HONORS SEMINAR II,RESEARCH INDEPENDENT STUDY,0.2
99078,HST ANCIENT PHILOSOPHY,RESEARCH INDEPENDENT STUDY,0.1111111111111111
99109,INTRO TO ASTRONOMY,RESEARCH INDEPENDENT STUDY,0.16666666666666666
99110,INTRO TO CLASSICAL CHINESE,RESEARCH INDEPENDENT STUDY,0.1111111111111111
99135,LINEAR ALGEBRA & APPLICA,RESEARCH INDEPENDENT STUDY,0.125
