,index,post_class,prob
13281,MODERN CHINESE CINEMA,COGNITIVE PSYCHOLOGY,0.125
13315,THE ART MARKET,COGNITIVE PSYCHOLOGY,0.2
13492,IN TH/MONEY INC EMP,READING HISTORICALLY,0.14285714285714285
13502,GEN DESCRIP CHEM II,READING HISTORICALLY,0.25
13526,SP TOP AMERICAN LIT IV,READING HISTORICALLY,0.2
13582,INTRO: GREAT WORKS,READING HISTORICALLY,0.25
13637,"LEFT, RIGHT, AND CENTER",READING HISTORICALLY,0.25
13749,ADVANCED CHINESE,THE HISTORICAL JESUS,0.11764705882352941
13899,INTRO TO ASTRONOMY,THE HISTORICAL JESUS,0.25
13902,VIKINGS/THEIR LITERATURE,THE HISTORICAL JESUS,0.125
13983,ADVERTISING/SOCIETY:GLOBAL,THE HISTORICAL JESUS,0.125
14098,16TH CENTURY ITALIAN ART,EARLY GREEK ARCHAEOLOGY,0.125
14110,"INTRO ELECTRIC, MAGNET, OPTICS",EARLY GREEK ARCHAEOLOGY,0.1111111111111111
14181,FOUNDATION TACTICAL LEADERSHIP,EARLY GREEK ARCHAEOLOGY,0.14285714285714285
14190,ROMAN HISTORY,EARLY GREEK ARCHAEOLOGY,0.14285714285714285
14197,INNOVATIVE TEAM LEADERSHIP,EARLY GREEK ARCHAEOLOGY,0.14285714285714285
14203,INTRO TO DIGITAL SYSTEMS,EARLY GREEK ARCHAEOLOGY,0.125
14238,ROLE OF THE ARMY IN SOCIETY,EARLY GREEK ARCHAEOLOGY,0.14285714285714285
14604,INTRO ABSTRACT ALGEBRA,ADVANCED CALCULUS I,0.14285714285714285
14614,NUMBER THEORY,ADVANCED CALCULUS I,0.125
14620,"WAVES, BEACHES, COASTLINE DYNA",ADVANCED CALCULUS I,0.125
14628,INTRO TO THE ART OF READING,ADVANCED CALCULUS I,0.125
14648,APPEARANCE AND REALITY,ADVANCED CALCULUS I,0.125
14867,QUANT POLITICAL ANALY I,INTRO BIOLOGICAL ANTHRO,0.125
14870,CONTEM CULTURE IN S ASIA,INTRO BIOLOGICAL ANTHRO,0.125
14921,BUDDHISM,INTRO BIOLOGICAL ANTHRO,0.125
14979,TECH/SOC ANALY INFO & INTERNET,INTRO BIOLOGICAL ANTHRO,0.125
15155,COMPUTER ORGANIZA/PROG,SOFTWARE DESIGN/IMPLEMEN,0.125
15293,INTRO TO COMPU MODELING,SOFTWARE DESIGN/IMPLEMEN,0.125
15527,INTRO TO CLASSICAL CHINESE II,MANAGERIAL EFFECTIVENESS,0.14285714285714285
15610,WEB-BASED MULTIMEDIA COMM.,MANAGERIAL EFFECTIVENESS,0.125
15887,INTRO COGNITIVE NEUROSCI,"INTERNATL ECONOMY, 1850-2000",0.1111111111111111
15946,NUMBER THEORY,"INTERNATL ECONOMY, 1850-2000",0.125
15952,"WAVES, BEACHES, COASTLINE DYNA","INTERNATL ECONOMY, 1850-2000",0.125
15960,INTRO TO THE ART OF READING,"INTERNATL ECONOMY, 1850-2000",0.125
15980,APPEARANCE AND REALITY,"INTERNATL ECONOMY, 1850-2000",0.125
16122,INTERMEDIATE JAPANESE,CHEM/TECHNOL/SOCIETY,0.125
16167,JUDAISM,CHEM/TECHNOL/SOCIETY,0.125
16191,"FRANCE, THE UNIVERSAL NATION",CHEM/TECHNOL/SOCIETY,0.125
16271,NOVEL IN FRENCH CANADA,CHEM/TECHNOL/SOCIETY,0.125
16287,ART AND MARKETS,CHEM/TECHNOL/SOCIETY,0.16666666666666666
16428,MANAGERIAL EFFECTIVENESS,STATISTICS,0.125
16602,INTRO ABSTRACT ALGEBRA,STATISTICS,0.14285714285714285
16807,ELEMENTARY JAPANESE,BUSINESS IN LITERATURE,0.125
16877,CARIBBEAN 1492-1700,BUSINESS IN LITERATURE,0.125
16881,INTRO TO AFRICAN STUDIES,BUSINESS IN LITERATURE,0.2
17158,CPS EDUCATION RES SEM,INTERMEDIATE SPANISH,0.125
17162,PSYCHOLOGY OF GENDER,INTERMEDIATE SPANISH,0.125
17278,NUMBER THEORY,INTERMEDIATE SPANISH,0.125
17284,"WAVES, BEACHES, COASTLINE DYNA",INTERMEDIATE SPANISH,0.125
17292,INTRO TO THE ART OF READING,INTERMEDIATE SPANISH,0.125
17312,APPEARANCE AND REALITY,INTERMEDIATE SPANISH,0.125
17433,SELECTED TOPICS IN ECON (TOP),ADVANCED KOREAN,0.125
17467,COMP APPR GLOBAL ISSUES,ADVANCED KOREAN,0.125
17483,ELEMENTARY FRENCH 1,ADVANCED KOREAN,0.11764705882352941
17567,ARABIC CULTURE & 9/11,ADVANCED KOREAN,0.25
17623,THE NEW TESTAMENT,ADVANCED KOREAN,0.25
17833,PRINCIPLES OF COMP SCIENCE,COMPUTER ORGANIZA/PROG,0.1111111111111111
17868,INTERNATIONAL SECURITY,COMPUTER ORGANIZA/PROG,0.1111111111111111
17892,ACADEMIC WRITING,COMPUTER ORGANIZA/PROG,0.1111111111111111
17971,ADVANCED KOREAN,COMPUTER ORGANIZA/PROG,0.1111111111111111
18209,CARIBBEAN 1492-1700,"SOC CHNG, MKTS, ECON IN CHINA",0.125
18545,ANCIENT/MODERN ETHICAL THEORY,LITERACY AND SERVICE LEARNING,0.25
18627,THE HISTORICAL JESUS,LITERACY AND SERVICE LEARNING,0.125
18639,COGNITIVE PSYCHOLOGY,LITERACY AND SERVICE LEARNING,0.14285714285714285
18837,SIGNALS AND SYSTEMS,TECH AND ORG ENVIRONMENTS,0.14285714285714285
18864,MODELS CELL & MOL SYSTEMS,TECH AND ORG ENVIRONMENTS,0.14285714285714285
18916,ADV FIN & MGRL ACCOUNTING,TECH AND ORG ENVIRONMENTS,0.2
18926,ELEMENTARY MODERN HEBREW,TECH AND ORG ENVIRONMENTS,0.2
19164,JUDAISM,MARKETING MANAGEMENT,0.125
19188,"FRANCE, THE UNIVERSAL NATION",MARKETING MANAGEMENT,0.125
19190,INTRO TO CLASSICAL CHINESE II,MARKETING MANAGEMENT,0.14285714285714285
19268,NOVEL IN FRENCH CANADA,MARKETING MANAGEMENT,0.125
19488,ACTING REALISM,ORGANIZA/GLOBAL COMPETIT,0.125
19498,PRINCIPLES OF COMP SCIENCE,ORGANIZA/GLOBAL COMPETIT,0.1111111111111111
19606,WEB-BASED MULTIMEDIA COMM.,ORGANIZA/GLOBAL COMPETIT,0.125
19636,ADVANCED KOREAN,ORGANIZA/GLOBAL COMPETIT,0.1111111111111111
19640,SP TOP LIT/OTHER DISCIPL,ORGANIZA/GLOBAL COMPETIT,0.5
19871,CHINA AND THE WORLD,HEALTH ECONOMICS,0.16666666666666666
19894,GENOCIDE IN 20TH CENTURY,HEALTH ECONOMICS,0.1111111111111111
19898,ARABIC CULTURE & 9/11,HEALTH ECONOMICS,0.125
19928,CELL & DEVELOPMENTAL BIOLOGY,HEALTH ECONOMICS,0.125
19941,MODERN CHINESE CINEMA,HEALTH ECONOMICS,0.125
19954,THE NEW TESTAMENT,HEALTH ECONOMICS,0.125
19960,SPECIAL TOPICS LANG/LIT,HEALTH ECONOMICS,0.1111111111111111
19994,ELEMENTARY CHINESE,INTERMEDIATE CHINESE,0.11267605633802817
20198,CONTEM CULTURE IN S ASIA,INTERMEDIATE CHINESE,0.25
20229,VIKINGS/THEIR LITERATURE,INTERMEDIATE CHINESE,0.125
20249,BUDDHISM,INTERMEDIATE CHINESE,0.25
20310,ADVERTISING/SOCIETY:GLOBAL,INTERMEDIATE CHINESE,0.125
20485,IN TH/MONEY INC EMP,ECONOMICS OF THE ENVIRONMENT,0.14285714285714285
20495,GEN DESCRIP CHEM II,ECONOMICS OF THE ENVIRONMENT,0.25
20575,INTRO: GREAT WORKS,ECONOMICS OF THE ENVIRONMENT,0.25
20830,PRINCIPLES OF COMP SCIENCE,PROGRAM DESIGN/ANALY II,0.1111111111111111
20865,INTERNATIONAL SECURITY,PROGRAM DESIGN/ANALY II,0.1111111111111111
20889,ACADEMIC WRITING,PROGRAM DESIGN/ANALY II,0.1111111111111111
20968,ADVANCED KOREAN,PROGRAM DESIGN/ANALY II,0.1111111111111111
21215,INTRO COGNITIVE NEUROSCI,SOCIAL PSYCHOLOGY OF BUSINESS,0.1111111111111111
21228,VIKINGS/THEIR LITERATURE,SOCIAL PSYCHOLOGY OF BUSINESS,0.125
21309,ADVERTISING/SOCIETY:GLOBAL,SOCIAL PSYCHOLOGY OF BUSINESS,0.125
21605,DOCUMENTARY RESEARCH METHODS,JUNIOR-SENIOR SEM SP TOP,0.125
21614,REFORMATION EUROPE,JUNIOR-SENIOR SEM SP TOP,0.1111111111111111
22090,16TH CENTURY ITALIAN ART,GENERAL MICROBIOLOGY,0.125
22530,INTERNATIONAL SECURITY,FR FOR CURRENT AFFAIRS,0.1111111111111111
22554,ACADEMIC WRITING,FR FOR CURRENT AFFAIRS,0.1111111111111111
22801,ELEMENTARY JAPANESE,AMERICAN BUSINESS HISTORY,0.125
22820,HISPANIC LIT/POP CULTR,AMERICAN BUSINESS HISTORY,0.14285714285714285
22843,INTRO SPANISH-AMER LIT,AMERICAN BUSINESS HISTORY,0.14285714285714285
22937,DOCUMENTARY RESEARCH METHODS,AMERICAN BUSINESS HISTORY,0.125
22964,PTG SECOND ROMANCE LANG,AMERICAN BUSINESS HISTORY,0.14285714285714285
23209,ADAPTIVE LEADERSHIP,MILTON,0.1111111111111111
23216,"RENAISSANCE EUROPE, 1250-1550",MILTON,0.1111111111111111
23222,BRITISH/IRISH DRAMA: 1890-1950,MILTON,0.1111111111111111
23234,INTRODUCTION TO FILM,MILTON,0.1111111111111111
23248,SPORTS MARKETING,MILTON,0.1111111111111111
23252,FILM/VIDEO/DIGITAL CAPSTONE,MILTON,0.1111111111111111
23512,SPECIAL TOPICS IN FILM,THE NEW TESTAMENT,0.14285714285714285
23936,DOCUMENTARY RESEARCH METHODS,DEVELOPMENT ECONOMICS,0.125
24237,ECOLOGY & EVOLUTION,TOPICS IN HINDI,0.14285714285714285
24240,ORGANISMAL DIVERSITY,TOPICS IN HINDI,0.14285714285714285
24246,PHILOSOPHY OF BIOLOGY,TOPICS IN HINDI,0.14285714285714285
24260,LEARNING/ADAPTIVE BEHAV,TOPICS IN HINDI,0.14285714285714285
24284,INTRO TO COMPU MODELING,TOPICS IN HINDI,0.125
24286,ADVANCED HINDI,TOPICS IN HINDI,0.14285714285714285
24420,MANAGERIAL EFFECTIVENESS,LINEAR ALGEBRA & DIFF EQUATION,0.125
24547,AMERICAN LIT: 1915-1960,LINEAR ALGEBRA & DIFF EQUATION,0.125
24590,CELL & DEVELOPMENTAL BIOLOGY,LINEAR ALGEBRA & DIFF EQUATION,0.125
24603,MODERN CHINESE CINEMA,LINEAR ALGEBRA & DIFF EQUATION,0.125
24928,GENERAL MICROBIOLOGY,GENERAL PHYSICS I,0.14285714285714285
25086,MANAGERIAL EFFECTIVENESS,PROBABILITY,0.125
25213,AMERICAN LIT: 1915-1960,PROBABILITY,0.125
25270,NUMBER THEORY,PROBABILITY,0.125
25276,"WAVES, BEACHES, COASTLINE DYNA",PROBABILITY,0.125
25284,INTRO TO THE ART OF READING,PROBABILITY,0.125
25304,APPEARANCE AND REALITY,PROBABILITY,0.125
25446,INTERMEDIATE JAPANESE,THE USES OF ECONOMICS,0.125
25484,HISPANIC LIT/POP CULTR,THE USES OF ECONOMICS,0.14285714285714285
25507,INTRO SPANISH-AMER LIT,THE USES OF ECONOMICS,0.14285714285714285
25628,PTG SECOND ROMANCE LANG,THE USES OF ECONOMICS,0.14285714285714285
25632,COGNITIVE PSYCHOLOGY,THE USES OF ECONOMICS,0.14285714285714285
25956,US COMPARATIVE STATE POLITICS,INTRO TO AFRICAN STUDIES,0.14285714285714285
26022,INTRO TO POLICY ANALYSIS,POL ANALY PUB POL MAKING,0.10344827586206896
26162,WESTERN WARFARE SINCE 1789,POL ANALY PUB POL MAKING,0.16666666666666666
26246,PUBLIC HEALTH IN AMERICA,POL ANALY PUB POL MAKING,0.16666666666666666
26825,ENVIRONMENT AND SOCIETY,LABOR ECONOMICS,0.25
26859,INTERNATIONAL SECURITY,LABOR ECONOMICS,0.1111111111111111
26883,ACADEMIC WRITING,LABOR ECONOMICS,0.1111111111111111
26884,MANAGEMENT ACCOUNTING,LABOR ECONOMICS,0.25
27281,INTRO TO COMPU MODELING,HONORS JR WORKSHOP: FINANCE,0.125
27290,"LEFT, RIGHT, AND CENTER",HONORS JR WORKSHOP: FINANCE,0.25
27482,HISPANIC LIT/POP CULTR,SPAIN: CULTURAL STUDIES,0.14285714285714285
27505,INTRO SPANISH-AMER LIT,SPAIN: CULTURAL STUDIES,0.14285714285714285
27527,MARKETING MANAGEMENT,SPAIN: CULTURAL STUDIES,0.125
27563,INTRODUCTION TO FILM,SPAIN: CULTURAL STUDIES,0.1111111111111111
27577,SPORTS MARKETING,SPAIN: CULTURAL STUDIES,0.1111111111111111
27581,FILM/VIDEO/DIGITAL CAPSTONE,SPAIN: CULTURAL STUDIES,0.1111111111111111
27626,PTG SECOND ROMANCE LANG,SPAIN: CULTURAL STUDIES,0.14285714285714285
27856,INTRO TO DIGITAL SYSTEMS,ADVERTISING/SOCIETY:GLOBAL,0.125
28517,CONTEM JEWISH THOUGHT,COMBINATORICS,0.14285714285714285
28552,GENOCIDE IN 20TH CENTURY,COMBINATORICS,0.1111111111111111
28613,INTRO TO COMPU MODELING,COMBINATORICS,0.125
28618,SPECIAL TOPICS LANG/LIT,COMBINATORICS,0.1111111111111111
28812,ACTING REALISM,PHILOSOPHY OF ECONOMICS,0.125
28863,TOPICS MODERN CHINESE,PHILOSOPHY OF ECONOMICS,0.1111111111111111
29224,MULTIVARIABLE CALCULUS,CHRISTIANITY,0.125
29225,ELEMENTARY FRENCH 2,CHRISTIANITY,0.125
29465,ELEMENTARY ARABIC,CURR ISSUES INTL/DEV ECO,0.1111111111111111
29476,IN TH/MONEY INC EMP,CURR ISSUES INTL/DEV ECO,0.14285714285714285
29500,MUSLIM IDENTITIES/EURASIA,CURR ISSUES INTL/DEV ECO,0.1111111111111111
29532,MILTON,CURR ISSUES INTL/DEV ECO,0.1111111111111111
29546,FOCUS SEM,CURR ISSUES INTL/DEV ECO,0.1111111111111111
29593,CARIB & SOUTH CONE,CURR ISSUES INTL/DEV ECO,0.3333333333333333
29862,TOPICS MODERN CHINESE,ECONOMIC SCIENCE STUDIES,0.1111111111111111
30246,WAR AND PEACE,INTRO TO MATH LOGIC,0.125
30278,INTRO TO COMPU MODELING,INTRO TO MATH LOGIC,0.125
30291,LIBERAL DEMOCRACY,INTRO TO MATH LOGIC,0.125
30475,IN TH/MONEY INC EMP,ENVIR POLIT/POLICIES DEV WORLD,0.14285714285714285
30488,ENVIRONMENT AND SOCIETY,ENVIR POLIT/POLICIES DEV WORLD,0.25
30547,MANAGEMENT ACCOUNTING,ENVIR POLIT/POLICIES DEV WORLD,0.25
30592,CARIB & SOUTH CONE,ENVIR POLIT/POLICIES DEV WORLD,0.3333333333333333
30620,"LEFT, RIGHT, AND CENTER",ENVIR POLIT/POLICIES DEV WORLD,0.25
30912,WAR AND PEACE,INTERNAT RELATIONS (TOP),0.125
30957,LIBERAL DEMOCRACY,INTERNAT RELATIONS (TOP),0.125
31126,ELEMENTARY JAPANESE,WORLD TRADE IN ENERGY,0.125
31154,ENVIRONMENT AND SOCIETY,WORLD TRADE IN ENERGY,0.25
31213,MANAGEMENT ACCOUNTING,WORLD TRADE IN ENERGY,0.25
31608,INTRO TO GERMAN DRAMA,ECO OF A UNITED EUROPE,0.14285714285714285
31634,ADV SPECIAL TOPICS IN MUSIC,ECO OF A UNITED EUROPE,0.14285714285714285
31869,AMERICAN MUSICAL THEATER FROM,BIO BASES OF BEHAVIOR,0.25
32158,CONFLICT/COLLUS/COOPERAT,ELEMENTARY FRENCH 2,0.125
32224,LABOR ECONOMICS,ELEMENTARY FRENCH 2,0.125
32284,COMPETITIVE STRAT & INDUS ORG,ELEMENTARY FRENCH 2,0.125
32597,SPEC TOP IN GOVT & POL (COMP),AIDS/EMERGING DISEASES,0.14285714285714285
33142,CPS EDUCATION RES SEM,TOPICS IN COMPUTER SCIENCE,0.125
33146,PSYCHOLOGY OF GENDER,TOPICS IN COMPUTER SCIENCE,0.125
33502,SPECIAL TOPICS IN FILM,DEATH AND DYING,0.14285714285714285
33509,INTRO TO CLASSICAL CHINESE II,DEATH AND DYING,0.14285714285714285
33808,CPS EDUCATION RES SEM,FOUNDATIONS OF EDUCATION,0.125
33812,PSYCHOLOGY OF GENDER,FOUNDATIONS OF EDUCATION,0.125
34266,MUSIC/SOCIAL LIFE/SCENES,STATISTICS OF SURVEYS,0.125
34605,INTRO TO GERMAN DRAMA,POLITICAL ECONOMY DEVELOPMENT,0.14285714285714285
34631,ADV SPECIAL TOPICS IN MUSIC,POLITICAL ECONOMY DEVELOPMENT,0.14285714285714285
34850,CONTEM CULTURE IN S ASIA,READINGS IN GENRE,0.125
34864,ADAPTIVE LEADERSHIP,READINGS IN GENRE,0.1111111111111111
34877,BRITISH/IRISH DRAMA: 1890-1950,READINGS IN GENRE,0.1111111111111111
34901,BUDDHISM,READINGS IN GENRE,0.125
35222,INTRODUCTION TO FILM,CLASS GUITAR,0.1111111111111111
35236,SPORTS MARKETING,CLASS GUITAR,0.1111111111111111
35240,FILM/VIDEO/DIGITAL CAPSTONE,CLASS GUITAR,0.1111111111111111
35551,MULTIVARIABLE CALCULUS,AMER INTERNAT ECO POLICY,0.125
35552,ELEMENTARY FRENCH 2,AMER INTERNAT ECO POLICY,0.125
35594,SPEC TOP IN GOVT & POL (COMP),AMER INTERNAT ECO POLICY,0.14285714285714285
35823,MUSIC IN EAST ASIA,BUDDHIST ETHICS,0.25
36140,HISPANIC LIT/POP CULTR,DUKE-ADM ST ABR: ADV TOP,0.14285714285714285
36163,INTRO SPANISH-AMER LIT,DUKE-ADM ST ABR: ADV TOP,0.14285714285714285
36267,ART AND MARKETS,DUKE-ADM ST ABR: ADV TOP,0.16666666666666666
36284,PTG SECOND ROMANCE LANG,DUKE-ADM ST ABR: ADV TOP,0.14285714285714285
36471,ACTING REALISM,NAT/REG/GLOBAL ECONOMY,0.125
36514,INTRO TO DIGITAL SYSTEMS,NAT/REG/GLOBAL ECONOMY,0.125
36891,ECOLOGY & EVOLUTION,ORGANIC CHEMISTRY,0.14285714285714285
36894,ORGANISMAL DIVERSITY,ORGANIC CHEMISTRY,0.14285714285714285
36900,PHILOSOPHY OF BIOLOGY,ORGANIC CHEMISTRY,0.14285714285714285
36914,LEARNING/ADAPTIVE BEHAV,ORGANIC CHEMISTRY,0.14285714285714285
36940,ADVANCED HINDI,ORGANIC CHEMISTRY,0.14285714285714285
37239,WAR AND PEACE,APPLIED ECONOMETRICS: MICRO,0.125
37284,LIBERAL DEMOCRACY,APPLIED ECONOMETRICS: MICRO,0.125
37486,CONFLICT/COLLUS/COOPERAT,HISTORY ECONOMIC THOUGHT,0.125
37552,LABOR ECONOMICS,HISTORY ECONOMIC THOUGHT,0.125
37582,GENERAL MICROBIOLOGY,HISTORY ECONOMIC THOUGHT,0.14285714285714285
37612,COMPETITIVE STRAT & INDUS ORG,HISTORY ECONOMIC THOUGHT,0.125
37824,FOUNDATION TACTICAL LEADERSHIP,ELEMENTARY ARABIC,0.2857142857142857
37833,ROMAN HISTORY,ELEMENTARY ARABIC,0.2857142857142857
37840,INNOVATIVE TEAM LEADERSHIP,ELEMENTARY ARABIC,0.2857142857142857
37881,ROLE OF THE ARMY IN SOCIETY,ELEMENTARY ARABIC,0.2857142857142857
38123,ELEMENTARY ARABIC,ASPECTS RENAISS CULTURE,0.1111111111111111
38158,MUSLIM IDENTITIES/EURASIA,ASPECTS RENAISS CULTURE,0.1111111111111111
38190,MILTON,ASPECTS RENAISS CULTURE,0.1111111111111111
38204,FOCUS SEM,ASPECTS RENAISS CULTURE,0.1111111111111111
38603,INTRO TO COMPU MODELING,DESIGN/ANALY ALGORITHMS,0.125
38808,SEM MATHEMATICAL MODEL,INTRO ABSTRACT ALGEBRA,0.25
38863,INTERMEDIATE KOREAN,INTRO ABSTRACT ALGEBRA,0.25
39164,RESEARCH SEMINAR,INTRODUCTION TO JAZZ,0.14285714285714285
39256,NUMBER THEORY,INTRODUCTION TO JAZZ,0.125
39262,"WAVES, BEACHES, COASTLINE DYNA",INTRODUCTION TO JAZZ,0.125
39270,INTRO TO THE ART OF READING,INTRODUCTION TO JAZZ,0.125
39290,APPEARANCE AND REALITY,INTRODUCTION TO JAZZ,0.125
39513,INTERNATIONAL SECURITY,ADV INTERMED FR LANG/CUL,0.1111111111111111
39537,ACADEMIC WRITING,ADV INTERMED FR LANG/CUL,0.1111111111111111
39814,DRAWING,SOCIAL PSYCHOLOGY,0.125
39890,FRENCH SHORT STORY,SOCIAL PSYCHOLOGY,0.125
39951,COGNITIVE PSYCHOLOGY,SOCIAL PSYCHOLOGY,0.14285714285714285
40162,SPECIAL TOPICS IN FILM,AMERICAN LIT: 1915-1960,0.14285714285714285
40531,AMERICAN LIT: 1915-1960,INTERMEDIATE LATIN,0.125
40586,DOCUMENTARY RESEARCH METHODS,INTERMEDIATE LATIN,0.125
40815,SIGNALS AND SYSTEMS,INTERNATIONAL TRADE,0.14285714285714285
40842,MODELS CELL & MOL SYSTEMS,INTERNATIONAL TRADE,0.14285714285714285
41430,INTERMEDIATE JAPANESE,TOPICS IN JAPANESE ANIME,0.125
41738,ACOUSTICS AND MUSIC,THEOL/FICTION C S LEWIS,0.125
41760,FLUTE,THEOL/FICTION C S LEWIS,0.125
41930,THE ART OF PERFORMANCE,THEOL/FICTION C S LEWIS,0.125
42024,VOICE,ISLAM MYS:PERSO-IND/EAST,0.1111111111111111
42119,ELEMENTARY ARABIC,ISLAM MYS:PERSO-IND/EAST,0.1111111111111111
42151,VOCAL DIC,ISLAM MYS:PERSO-IND/EAST,0.1111111111111111
42154,MUSLIM IDENTITIES/EURASIA,ISLAM MYS:PERSO-IND/EAST,0.1111111111111111
42186,MILTON,ISLAM MYS:PERSO-IND/EAST,0.1111111111111111
42200,FOCUS SEM,ISLAM MYS:PERSO-IND/EAST,0.1111111111111111
42240,SONGWRITER'S VOCABULARY,ISLAM MYS:PERSO-IND/EAST,0.1111111111111111
42466,CPS EDUCATION RES SEM,ELEMENTARY SPANISH 2,0.125
42470,PSYCHOLOGY OF GENDER,ELEMENTARY SPANISH 2,0.125
42757,FIRST-YEAR GERMAN I,INTERMEDIATE GERMAN I,0.125
43157,REFORMATION OF 16TH C,ECONOMIC GROWTH,0.125
43160,RESEARCH SEMINAR,ECONOMIC GROWTH,0.14285714285714285
43231,HISTORY CHRISTIAN CHURCH,ECONOMIC GROWTH,0.125
43500,INTL LAW/INTL INSTITU,INTL CONFLICT/VIOLENCE,0.14285714285714285
43596,INTRO TO GERMAN DRAMA,INTL CONFLICT/VIOLENCE,0.14285714285714285
43622,ADV SPECIAL TOPICS IN MUSIC,INTL CONFLICT/VIOLENCE,0.14285714285714285
43813,CONFLICT/COLLUS/COOPERAT,INTERMED FRENCH LANG/CUL,0.125
43879,LABOR ECONOMICS,INTERMED FRENCH LANG/CUL,0.125
43939,COMPETITIVE STRAT & INDUS ORG,INTERMED FRENCH LANG/CUL,0.125
44039,MICROECONOMIC POLICY TOOLS,ADV TOP IN PUBLIC POLICY,0.10526315789473684
44121,POL ANALY PUB POL MAKING,ADV TOP IN PUBLIC POLICY,0.16666666666666666
44463,ACTING REALISM,INTERNSHIP,0.125
44800,PHILOSOPHY OF ECONOMICS,HST MODERN PHILOSOPHY,0.1111111111111111
44803,SPECIAL TOPICS WRITING,HST MODERN PHILOSOPHY,0.14285714285714285
44848,PHILOSOPHY OF MIND,HST MODERN PHILOSOPHY,0.14285714285714285
45067,16TH CENTURY ITALIAN ART,ISSUES IN MEDICAL ETHICS,0.125
45177,HEALTH POLICY,ISSUES IN MEDICAL ETHICS,0.25
45228,SPANISH FOR HEALTH PROFESSIONS,ISSUES IN MEDICAL ETHICS,0.25
45527,"RENAISSANCE EUROPE, 1250-1550",FUNDAMENTALS OF PHYSICS,0.2222222222222222
45889,ADV FIN & MGRL ACCOUNTING,THE CREATIVE MIND,0.2
45899,ELEMENTARY MODERN HEBREW,THE CREATIVE MIND,0.2
46175,MARKETING MANAGEMENT,SPAIN: SPECIAL TOPICS ABROAD,0.125
46204,INTRO TO SPANISH LIT I,SPAIN: SPECIAL TOPICS ABROAD,0.16666666666666666
46385,THEOR/PRAC TONAL MUS III,MUS HST III: AFTER 1850,0.125
46386,MUS HST II: 1650 TO 1850,MUS HST III: AFTER 1850,0.125
46400,ACOUSTICS AND MUSIC,MUS HST III: AFTER 1850,0.125
46422,FLUTE,MUS HST III: AFTER 1850,0.125
46547,MUSIC AND MODERNISM,MUS HST III: AFTER 1850,0.125
46553,ONE VARIABLE CALCULUS,MUS HST III: AFTER 1850,0.125
46570,CLASSICAL PIANO,MUS HST III: AFTER 1850,0.125
46592,THE ART OF PERFORMANCE,MUS HST III: AFTER 1850,0.125
46859,"RENAISSANCE EUROPE, 1250-1550",APPL FINANCIAL ECONOMICS,0.1111111111111111
46896,WAR AND PEACE,APPL FINANCIAL ECONOMICS,0.125
46941,LIBERAL DEMOCRACY,APPL FINANCIAL ECONOMICS,0.125
47065,16TH CENTURY ITALIAN ART,INTRODUCTORY PSYCHOLOGY,0.125
47265,THE HISTORICAL JESUS,INTRODUCTORY PSYCHOLOGY,0.125
47800,SPECIAL TOPICS WRITING,AESTHETICS: PHIL OF ART,0.14285714285714285
47845,PHILOSOPHY OF MIND,AESTHETICS: PHIL OF ART,0.14285714285714285
48510,TOPICS MODERN CHINESE,PERSONALITY/SOCIAL BEHAV,0.1111111111111111
48609,COGNITIVE PSYCHOLOGY,PERSONALITY/SOCIAL BEHAV,0.14285714285714285
49190,"RENAISSANCE EUROPE, 1250-1550",ORD & PRTL DIFF EQUATIONS,0.1111111111111111
49227,WAR AND PEACE,ORD & PRTL DIFF EQUATIONS,0.125
49272,LIBERAL DEMOCRACY,ORD & PRTL DIFF EQUATIONS,0.125
49499,QUANT POLITICAL ANALY I,INTEGRATING ENV SCI/POL,0.125
49611,TECH/SOC ANALY INFO & INTERNET,INTEGRATING ENV SCI/POL,0.125
49717,INTRO ASIAN/AFRICAN LIT,ADVANCED JAPANESE,0.125
49753,JAPANESE CINEMA,ADVANCED JAPANESE,0.14285714285714285
49755,INTERMEDIATE JAPANESE,ADVANCED JAPANESE,0.25
50243,DOCUMENTARY RESEARCH METHODS,CARIBBEAN-18TH CENTURY,0.125
50519,INTRO COGNITIVE NEUROSCI,LANGUAGE AND SOCIETY,0.1111111111111111
50788,IN TH/MONEY INC EMP,INTRO TO ENVIRON SCI/POL,0.14285714285714285
50798,GEN DESCRIP CHEM II,INTRO TO ENVIRON SCI/POL,0.25
50878,INTRO: GREAT WORKS,INTRO TO ENVIRON SCI/POL,0.25
51123,ACTING REALISM,INTRODUCTION TO FILM,0.125
51138,SIGNALS AND SYSTEMS,INTRODUCTION TO FILM,0.14285714285714285
51165,MODELS CELL & MOL SYSTEMS,INTRODUCTION TO FILM,0.14285714285714285
51380,THEOR/PRAC TONAL MUS III,LITERACY IN CHINESE,0.125
51381,MUS HST II: 1650 TO 1850,LITERACY IN CHINESE,0.125
51395,ACOUSTICS AND MUSIC,LITERACY IN CHINESE,0.25
51417,FLUTE,LITERACY IN CHINESE,0.25
51453,PROBLEMS IN ETHICAL THEORY,LITERACY IN CHINESE,0.13333333333333333
51587,THE ART OF PERFORMANCE,LITERACY IN CHINESE,0.25
51829,GENDER AND POPULAR CULTURE,STRESS AND COPING,0.14285714285714285
51840,TOPICS MODERN CHINESE,STRESS AND COPING,0.1111111111111111
51992,ELEMENTARY HINDI,INTERMEDIATE HINDI,0.10256410256410256
